NSE ID,ID,Equity_Share_Dividend_2015,Tax_On_Dividend_2015,Profit_Loss_Before_Tax_2015,Profit_Loss_For_The_Period_2015,Total_Revenue_2015,Equity_Share_Capital_2015,Total_Current_Liabilities_2015,Total_Non-Current_Liabilities_2015,Total_Current_Assets_2015,Total_Assets_2015,X1_2015,X2_2015,X3_2015,X4_2015,X5_2015,z-score_2015,ROA_2015,ROE_2015,Equity_Share_Dividend_2014,Tax_On_Dividend_2014,Profit_Loss_Before_Tax_2014,Profit_Loss_For_The_Period_2014,Total_Revenue_2014,Equity_Share_Capital_2014,Total_Current_Liabilities_2014,Total_Non-Current_Liabilities_2014,Total_Current_Assets_2014,Total_Assets_2014,X1_2014,X2_2014,X3_2014,X4_2014,X5_2014,z-score_2014,ROA_2014,ROE_2014,Equity_Share_Dividend_2013,Tax_On_Dividend_2013,Profit_Loss_Before_Tax_2013,Profit_Loss_For_The_Period_2013,Total_Revenue_2013,Equity_Share_Capital_2013,Total_Current_Liabilities_2013,Total_Non-Current_Liabilities_2013,Total_Current_Assets_2013,Total_Assets_2013,X1_2013,X2_2013,X3_2013,X4_2013,X5_2013,z-score_2013,ROA_2013,ROE_2013,Equity_Share_Dividend_2012,Tax_On_Dividend_2012,Profit_Loss_Before_Tax_2012,Profit_Loss_For_The_Period_2012,Total_Revenue_2012,Equity_Share_Capital_2012,Total_Current_Liabilities_2012,Total_Non-Current_Liabilities_2012,Total_Current_Assets_2012,Total_Assets_2012,X1_2012,X2_2012,X3_2012,X4_2012,X5_2012,z-score_2012,ROA_2012,ROE_2012,Equity_Share_Dividend_2011,Tax_On_Dividend_2011,Profit_Loss_Before_Tax_2011,Profit_Loss_For_The_Period_2011,Total_Revenue_2011,Equity_Share_Capital_2011,Total_Current_Liabilities_2011,Total_Non-Current_Liabilities_2011,Total_Current_Assets_2011,Total_Assets_2011,X1_2011,X2_2011,X3_2011,X4_2011,X5_2011,z-score_2011,ROA_2011,ROE_2011,Stock_2015,Stock_2014,Stock_2013,Stock_2012,Stock_2011,Stock_2010,Trend_2015,Trend_2014,Trend_2013,Trend_2012,Trend_2011,Trend_2010,Sector,Company,Sent_2010,Sent_2011,Sent_2012,Sent_2013,Sent_2014,Sent_2015,Vader_2010,Vader_2011,Vader_2012,Vader_2013,Vader_2014,Vader_2015,Share_2011,Share_2012,Share_2013,Share_2014,Share_2015
ADANIPORTS,532921,4141900000.0,2278000000.0,29237300000.0,28415800000.0,463800000.0,3.157334e+11,56047100000.0,61690400000.0,1.177592e+11,56037800000.0,-0.0178736237598,0.0813154389114,0.0926012262244,0.0230811325297,0.177484548673,0.0,0.0899993475508,6.86057123542,4140100000.0,2277100000.0,21481700000.0,21831400000.0,463600000.0,2.58071e+11,59830900000.0,43460600000.0,1.025788e+11,46475200000.0,0.0634333187379,0.0739746038881,0.0832394961077,0.0283491989148,0.180086875317,0.0,0.0845945495619,5.2731576532,4140100000.0,2136700000.0,22102500000.0,20161700000.0,363100000.0,2.090438e+11,47824900000.0,18691100000.0,96993800000.0,50255300000.0,0.139366965201,0.084488992259,0.105731430447,0.0357877302915,0.240405599209,0.0,0.0964472517243,4.86985821599,4006800000.0,2003400000.0,18891900000.0,17541800000.0,340500000.0,1.825529e+11,47069100000.0,29772100000.0,85741100000.0,35642900000.0,0.0947506174922,0.0832520326985,0.103487263144,0.0346869448686,0.19524696677,0.0,0.0960915986544,4.37800738744,4006800000.0,2003400000.0,12695900000.0,11772600000.0,325000000.0,1.317656e+11,10358900000.0,27890500000.0,51660700000.0,25221500000.0,-0.13305141858,0.0716742457819,0.0963521586818,0.0503675620229,0.191411870777,0.0,0.0893450187302,2.93815513627,582.631442451,146.023188073,125.918310811,145.13352187,235.369348837,317.440418569,UP,DOWN,UP,DOWN,DOWN,UP,infrastructure,Adani Ports and Special Economic Zone,Negative,Neutral,Neutral,Neutral,Neutral,Negative,Positive,Neutral,Neutral,Neutral,Neutral,Positive,0.0371662187661,0.0432743632759,0.0413186463051,0.0170061040028,0.0237432169551
SIEMENS,500550,712000000.0,11930000000.0,38971000000.0,28880000000.0,2429000000.0,1.17415e+11,91002000000.0,49059000000.0,2537000000.0,1.09728e+11,0.35722011668,0.123672443896,0.331908188903,0.0137995193426,0.934531363114,1.0,0.245965166291,40.5617977528,712000000.0,3561000000.0,16964000000.0,11833000000.0,725000000.0,1.05277e+11,77463000000.0,50278000000.0,3733000000.0,1.06728e+11,0.258223543604,0.0716870731499,0.161136810509,0.0131824998611,1.01378268758,1.0,0.112398719568,16.6193820225,712000000.0,2137000000.0,8436000000.0,6032000000.0,427000000.0,1.02588e+11,74262000000.0,55641000000.0,3191000000.0,1.07665e+11,0.181512457597,0.0338051234062,0.0822318399813,0.012102257275,1.04948921901,1.0,0.0587982999961,8.47191011236,712000000.0,1781000000.0,2186000000.0,1940000000.0,303000000.0,98440000000.0,66164000000.0,54765000000.0,3372000000.0,1.13871e+11,0.115796424218,-0.00146281999187,0.0222064201544,0.0122469339663,1.15675538399,1.0,0.0197074360016,2.72471910112,681000000.0,2112000000.0,6008000000.0,3432000000.0,343000000.0,1.06447e+11,74775000000.0,62698000000.0,4123000000.0,1.29774e+11,0.113455522467,0.00917827651319,0.0564412336656,0.010191406893,1.21914192039,1.0,0.0322413971272,5.03964757709,731.177698057,848.423600917,718.461013514,539.209230769,805.538271318,1322.21065449,DOWN,UP,UP,UP,DOWN,DOWN,infrastructure,Siemens,Negative,Neutral,Neutral,Positive,Negative,,Positive,Positive,Positive,Positive,Positive,,0.0392246554977,0.0385084642367,0.0485900908077,0.0265949641977,0.124347291901
ABB,500002,423800000.0,784100000.0,4745900000.0,2998800000.0,159600000.0,74088300000.0,55719700000.0,37480600000.0,6522200000.0,81533100000.0,0.246180571021,0.0277385228167,0.0640573477864,0.00963120528694,1.10048550176,1.0,0.0404760265791,7.07597923549,423800000.0,784100000.0,3552100000.0,2285100000.0,156800000.0,68216500000.0,49495500000.0,39677200000.0,419500000.0,77505500000.0,0.143928521692,0.0197049101024,0.0520709798949,0.0105694483586,1.13616940183,1.0,0.0334977608057,5.39193015573,423800000.0,635700000.0,2724700000.0,1793100000.0,108100000.0,70495300000.0,52069400000.0,43620900000.0,98800000.0,77289800000.0,0.119844869091,0.0148846802553,0.0386508036706,0.00969357063292,1.09638231201,1.0,0.0254357382691,4.23100519113,423800000.0,635700000.0,2062100000.0,1374100000.0,103100000.0,64700000000.0,48398300000.0,38623500000.0,96000000.0,75720400000.0,0.151078825348,0.00981916537867,0.0318717156105,0.0109453892741,1.17033075734,1.0,0.0212380216383,3.24233128834,423800000.0,635700000.0,2677400000.0,1845400000.0,103100000.0,62945600000.0,48063300000.0,37510300000.0,90100000.0,74904300000.0,0.167652703287,0.0175802597799,0.0425351414555,0.0112711566898,1.18998468519,1.0,0.029317378816,4.35441245871,829.821023916,772.981804281,775.891681682,574.162285068,957.033821705,1281.79810502,DOWN,UP,UP,UP,DOWN,UP,infrastructure,ABB India,Negative,Neutral,Negative,Negative,Negative,Negative,Positive,Positive,Positive,Positive,Positive,Positive,0.0117902681686,0.0131030450918,0.0123011447689,0.00575184880855,0.00817036961196
IDFC,532659,15940200000.0,0.0,1642500000.0,-11621400000.0,0.0,96197900000.0,5935100000.0,142400000.0,111600000.0,2258800000.0,0.0602164912124,-0.120807210968,0.0170741772949,62.7566929134,0.0234807620541,2.0,-0.120807210968,-0.72906237061,15927800000.0,4141700000.0,21927700000.0,16854900000.0,843100000.0,8.65198e+11,2.157939e+11,2.617712e+11,4.341094e+11,92126300000.0,-0.0531407839593,0.013719518538,0.0253441408787,0.0228886967103,0.106480019602,0.0,0.0194809742972,1.05820640641,15162900000.0,3942400000.0,23581900000.0,17011200000.0,670000000.0,7.376433e+11,1.707739e+11,1.90543e+11,4.000096e+11,82319300000.0,-0.0268003518774,0.0168086661941,0.0319692458401,0.0256757823097,0.111597705829,0.0,0.0230615529213,1.12189620719,15147300000.0,3938400000.0,24679800000.0,17649800000.0,630000000.0,6.999425e+11,1.547743e+11,1.927541e+11,3.726123e+11,77764900000.0,-0.0542613143222,0.0186892494741,0.0352597534798,0.0267920060336,0.111101840508,0.0,0.0252160713201,1.16521096169,15123600000.0,3478700000.0,22013600000.0,16029600000.0,522700000.0,6.070597e+11,1.375609e+11,1.847435e+11,3.009105e+11,61960100000.0,-0.0777231629772,0.0198138667416,0.0362626608223,0.0311406886384,0.102065908839,0.0,0.0264053107133,1.0599063715,176.608594918,130.834778287,138.869399399,128.482307692,131.780046512,134.526544901,DOWN,UP,DOWN,UP,DOWN,UP,finance,IDFC,Negative,Negative,Positive,Negative,Neutral,Negative,Positive,Positive,Positive,Positive,Positive,Positive,0.141610901899,0.139891195737,0.132997201104,0.138574316661,0.0
HDFC,500010,3159700000.0,26857300000.0,1.01081e+11,70931000000.0,4607500000.0,2.8875284e+12,3.697147e+11,1.4080439e+12,1.1382739e+12,3.095657e+11,-0.359590991382,0.0136678136222,0.0350060626244,0.00124088988421,0.10720784599,0.0,0.0245646068797,22.4486501883,3149400000.0,23620500000.0,86241400000.0,59901400000.0,4288400000.0,2.5395166e+12,3.257474e+11,1.2119099e+12,1.017907e+12,2.747086e+11,-0.348949284285,0.0125978700041,0.0339597701389,0.00141240296457,0.108173579176,0.0,0.023587717442,19.0199403061,3121000000.0,21847500000.0,74408400000.0,54402400000.0,3713000000.0,2.2575739e+12,3.217627e+11,1.0734442e+12,9.045778e+11,2.419767e+11,-0.33295986457,0.0127756172234,0.032959452623,0.00157783887136,0.10718439826,0.0,0.0240977272106,17.4310797821,3092700000.0,19329300000.0,65734400000.0,48483400000.0,3285000000.0,1.9536096e+12,2.785488e+11,7.741595e+11,9.31148e+11,2.114762e+11,-0.253689734121,0.0132416937345,0.033647664303,0.00181357321187,0.108248956189,0.0,0.0248173432399,15.6767226048,2953900000.0,16246700000.0,56662700000.0,41226200000.0,2635600000.0,1.6751994e+12,2.616206e+11,7.112381e+11,7.737855e+11,1.735428e+11,-0.268396407019,0.0133380539654,0.0338244509877,0.00198912663745,0.103595309311,0.0,0.024609727057,13.9565320424,2014.00833333,663.251582569,704.330052553,813.53826546,967.28972093,1256.8073516,UP,UP,DOWN,UP,DOWN,UP,finance,Housing Development Finance Corporation,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Positive,Positive,Positive,Positive,Positive,0.714041884533,0.729432663484,0.737042698057,0.704853634884,0.818223792865
SRTRANSFIN,511218,2269100000.0,2268800000.0,17814300000.0,11782000000.0,466800000.0,6.79633e+11,2.32783e+11,2.353329e+11,3.42759e+11,1.024526e+11,-0.00375187785172,0.013310713282,0.0262116465798,0.00392515446074,0.150746947249,0.0,0.017335826836,5.19236701776,2269100000.0,2268800000.0,18423900000.0,12378100000.0,453600000.0,5.932715e+11,2.69397e+11,1.596058e+11,3.412861e+11,86447200000.0,0.185060634128,0.0162753477961,0.0310547531779,0.00453011917342,0.145712713319,0.0,0.0208641406169,5.45507029219,2269100000.0,1588200000.0,18280400000.0,12642100000.0,269900000.0,4.92257e+11,2.599257e+11,1.598166e+11,2.497082e+11,78882600000.0,0.203367549877,0.0219072557627,0.0371358863358,0.00554081218036,0.160246781661,0.0,0.0256819100592,5.5714159799,2268900000.0,1590000000.0,20161900000.0,13606200000.0,265000000.0,4.483323e+11,2.384526e+11,1.57777e+11,2.186079e+11,65635900000.0,0.179945990954,0.0262109154304,0.0449708843195,0.00602813768565,0.146400114379,0.0,0.0303484714351,5.99682665609,2263200000.0,1470900000.0,18809100000.0,12574500000.0,238600000.0,3.577748e+11,1.912944e+11,1.189241e+11,1.789275e+11,58938800000.0,0.202278919589,0.0303682651769,0.0525724561931,0.00759841478105,0.164737147502,0.0,0.0351464105353,5.55607104984,641.86935725,664.840336391,582.104812312,665.994924585,848.69027907,954.790190259,DOWN,UP,DOWN,UP,DOWN,UP,finance,Shriram Transport Finance Corporation,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Positive,Positive,Positive,Positive,Positive,0.0646419766465,0.0588431220162,0.0535760366834,0.0745549875906,0.0828967697253
LICHSGFIN,500253,1010000000.0,2775700000.0,25635500000.0,16607900000.0,556800000.0,1.3049777e+12,1.234787e+11,2.821072e+11,9.314107e+11,1.248546e+11,-0.121556483302,0.0101728941422,0.0196443969885,0.000832290978155,0.0956756579059,0.0,0.0127265776266,16.4434653465,1010000000.0,2523300000.0,21019400000.0,13861900000.0,499000000.0,1.1254506e+12,1.028444e+11,2.251968e+11,8.220693e+11,1.079866e+11,-0.10871414525,0.00963134232635,0.0186764305781,0.000964415825166,0.0959496578526,0.0,0.0123167556177,13.7246534653,1010000000.0,2271000000.0,18255000000.0,13171900000.0,384800000.0,9.577702e+11,92192900000.0,1.97364e+11,6.850773e+11,93346600000.0,-0.109808281778,0.0109797736451,0.0190598955783,0.00114455205122,0.0974624184382,0.0,0.013752672614,13.0414851485,1010000000.0,1917700000.0,13735700000.0,10232100000.0,323500000.0,8.056024e+11,66430700000.0,1.707635e+11,5.700259e+11,76588800000.0,-0.129509048136,0.00991916111471,0.0170502222933,0.00136341043757,0.0950702232267,0.0,0.0127011786459,10.1307920792,1010000000.0,1816800000.0,12309100000.0,9142000000.0,294200000.0,6.442973e+11,59153500000.0,1.158498e+11,4.716254e+11,62151200000.0,-0.087997109409,0.010912664076,0.0191046897139,0.00171922150927,0.0964635425292,0.0,0.0141891018323,9.05148514851,1051.29067265,213.461200306,255.312207207,225.273310709,297.829015504,455.880357686,DOWN,DOWN,DOWN,UP,DOWN,DOWN,finance,LIC Housing Finance,Negative,Negative,Negative,Positive,Neutral,Negative,Positive,Positive,Positive,Positive,Neutral,Positive,0.0797052369212,0.0718330187632,0.0763840641563,0.0820170608636,0.0988794374101
JYOTISTRUC,513250,219100000.0,0.0,-5012400000.0,-5017800000.0,0.0,59790000000.0,53680100000.0,50575400000.0,7999500000.0,25594900000.0,0.0519267436026,-0.0839237330657,-0.0838334169594,0.00374051001367,0.428079946479,0.0,-0.0839237330657,-22.9018712916,219100000.0,0.0,-2696700000.0,-2699800000.0,0.0,51302200000.0,47449200000.0,29990800000.0,15063300000.0,28534900000.0,0.340305094129,-0.0526254234711,-0.0525649972126,0.00486304243121,0.5562120143,0.0,-0.0526254234711,-12.3222272935,164500000.0,0.0,523100000.0,323200000.0,0.0,42059400000.0,38779500000.0,31064100000.0,3209200000.0,33699300000.0,0.183440562633,0.00768437020024,0.0124371721898,0.00479965454158,0.801231115993,0.0,0.00768437020024,1.96474164134,164500000.0,65800000.0,979300000.0,648800000.0,10700000.0,28143300000.0,24820000000.0,17469600000.0,3213700000.0,28148200000.0,0.261177615987,0.0203352129992,0.0347969143633,0.00795327631471,1.00017410894,1.0,0.0230534443367,3.94407294833,164400000.0,90400000.0,1285700000.0,855400000.0,14700000.0,24523600000.0,20917600000.0,14604400000.0,3273100000.0,26033600000.0,0.257433655744,0.0305950186759,0.0524270498622,0.00919591665501,1.0615733416,1.0,0.0348806863593,5.20316301703,,,,,,,,,,,,,power,Jyoti Structures,Negative,Negative,Neutral,Neutral,Negative,Positive,Positive,Positive,Neutral,Positive,Positive,Positive,0.0550768077932,0.0336795719232,0.0,0.0,0.0
SUZLON,532667,10041000000.0,0.0,468200000.0,467500000.0,0.0,1.114696e+11,62638900000.0,61074000000.0,44243800000.0,59393600000.0,0.0140388051989,0.00419396857977,0.00420024831882,0.0953400090013,0.532823298908,0.0,0.00419396857977,0.0465591076586,7415400000.0,0.0,-60323400000.0,-60323400000.0,0.0,1.57542e+11,1.065956e+11,98178500000.0,57994700000.0,22703000000.0,0.0534276573866,-0.382903606657,-0.382903606657,0.0474818983027,0.144107603052,0.0,-0.382903606657,-8.1348814629,4976300000.0,0.0,-8727100000.0,-9244700000.0,0.0,1.861134e+11,67470900000.0,95108700000.0,62744900000.0,30647100000.0,-0.148499785615,-0.0496724040289,-0.046891303904,0.0315247799227,0.164668959892,0.0,-0.0496724040289,-1.85774571469,3554700000.0,0.0,-28429700000.0,-29898000000.0,0.0,1.746246e+11,55050100000.0,81965100000.0,64076200000.0,17536700000.0,-0.154130632225,-0.17121299061,-0.162804667842,0.0243403749487,0.100425140559,0.0,-0.17121299061,-8.4108363575,3554700000.0,82400000.0,-4987700000.0,-5053800000.0,13400000.0,2.074937e+11,81139900000.0,1.026913e+11,48562600000.0,68712100000.0,-0.103865322176,-0.0248181029111,-0.0240378382573,0.0235015427701,0.331152704877,0.0,-0.0243564021462,-1.42172335218,,,,,,,,,,,,,power,Suzlon Energy,Negative,Neutral,Negative,Negative,Negative,Positive,Positive,Positive,Positive,Positive,Positive,Positive,0.050206069689,0.0,0.0,0.0,0.0
BFUTILITIE,532430,188300000.0,2943900000.0,-7300000.0,-10100000.0,599300000.0,2053700000.0,230000000.0,847900000.0,431700000.0,52500000.0,-0.300871597604,-1.73019428349,-0.00355456006233,0.14715536105,0.0255636168866,0.0,-0.00491795296294,-0.0536378120021,188300000.0,2313100000.0,42900000.0,53100000.0,470900000.0,2070400000.0,296300000.0,845400000.0,440900000.0,192800000.0,-0.265214451314,-1.31902047913,0.020720633694,0.146388867294,0.0931221020093,0.0,0.0256472179289,0.281996813595,188300000.0,1892500000.0,13700000.0,12900000.0,321600000.0,2322900000.0,549600000.0,728800000.0,863100000.0,251900000.0,-0.0771449481252,-0.947608592707,0.00589780016359,0.118286324518,0.108442033665,0.0,0.00555340307374,0.068507700478,188300000.0,1892500000.0,63100000.0,48900000.0,307000000.0,2187800000.0,382000000.0,790100000.0,679600000.0,296100000.0,-0.186534418137,-0.982996617607,0.0288417588445,0.128121385317,0.135341438888,0.0,0.0223512204041,0.259691980882,188300000.0,1471900000.0,159700000.0,130600000.0,238800000.0,2206400000.0,339400000.0,364400000.0,1172900000.0,371300000.0,-0.0113306744017,-0.716143944888,0.0723803480783,0.122487478046,0.168283176215,0.0,0.0591914430747,0.693574083909,,,,,,,,,,,,,power,BF Utilities,Negative,,Negative,Negative,Negative,Negative,Positive,,Positive,Positive,Positive,Positive,0.894717122518,0.966320428077,1.0,1.0,1.0
TATAMOTORS,500570,6791800000.0,610000000.0,1503900000.0,2342300000.0,120000000.0,5.242625e+11,1.070591e+11,1.775106e+11,1.230711e+11,4.450274e+11,-0.1343821082,0.00307536777855,0.00286860113016,0.0225955206189,0.848863689469,0.0,0.00446780000477,0.344871757119,6437800000.0,0.0,-39747200000.0,-47389500000.0,0.0,4.994317e+11,85729700000.0,2.037063e+11,1.470995e+11,3.817615e+11,-0.236221689572,-0.0948868483919,-0.0795848561475,0.0183514639724,0.764391807729,0.0,-0.0948868483919,-7.36113268508,6437800000.0,0.0,-39747200000.0,-47389500000.0,0.0,4.994317e+11,85729700000.0,2.037063e+11,1.470995e+11,3.817615e+11,-0.236221689572,-0.0948868483919,-0.0795848561475,0.0183514639724,0.764391807729,0.0,-0.0948868483919,-7.36113268508,6437800000.0,6485600000.0,-10258000000.0,3345200000.0,934000000.0,4.973442e+11,67390600000.0,1.879753e+11,1.176024e+11,3.812114e+11,-0.242457235854,-0.00819231429662,-0.0206255546963,0.0210676368073,0.766494110115,0.0,0.00672612649348,0.519618503215,6380700000.0,6452000000.0,1749300000.0,3018100000.0,790300000.0,5.218477e+11,1.013496e+11,2.110461e+11,1.194532e+11,4.685392e+11,-0.210207882491,-0.00809469889395,0.00335212745021,0.0193062436138,0.897846632265,0.0,0.00578348817097,0.473004529284,914.657324365,817.318761468,260.204421922,314.294366516,453.655139535,446.797039574,DOWN,UP,DOWN,DOWN,DOWN,UP,auto,Tata Motors,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Positive,Positive,Positive,Positive,Positive,0.119067707235,0.143862729695,0.0,0.0,0.0142568611144
HMT,500191,12040900000.0,3276000000.0,-965500000.0,-965700000.0,608000000.0,14309700000.0,6395700000.0,2691400000.0,1214900000.0,927500000.0,0.258866363376,-0.33890997016,-0.0674717149905,3.08243094488,0.0648161736445,0.0,-0.0674856915239,-0.0802016460564,7603500000.0,2457000000.0,1069000000.0,872100000.0,450000000.0,14696400000.0,6742000000.0,2223000000.0,1089600000.0,1086300000.0,0.307490269726,-0.138462480607,0.072738902044,2.29532693353,0.0739160610762,1.0,0.0593410631175,0.114697178931,7603500000.0,1843000000.0,-1288200000.0,-1453800000.0,273000000.0,14832000000.0,6851200000.0,5840900000.0,5086800000.0,1469800000.0,0.0681162351672,-0.240682308522,-0.0868527508091,0.695800580177,0.0990965480043,0.0,-0.0980177993528,-0.191201420399,7603500000.0,1536000000.0,-821800000.0,-822000000.0,198000000.0,15068200000.0,7052800000.0,5281300000.0,4428900000.0,2061500000.0,0.117565469001,-0.169628754596,-0.0545386973892,0.783042573788,0.136811297965,0.0,-0.0545519703747,-0.108108108108,7603500000.0,1536000000.0,-792400000.0,-792400000.0,170000000.0,14598100000.0,6555700000.0,4837700000.0,3580400000.0,2540400000.0,0.117686548249,-0.171145560039,-0.0542810365733,0.903232320832,0.174022646783,0.0,-0.0542810365733,-0.104215164069,,,,,,,,,,,,,auto,HMT,,,Negative,Neutral,,,,,Positive,Positive,,,0.0256124386055,0.0304976664664,0.0484128391559,0.0705959870103,0.0722347629797
EICHERMOT,505200,271600000.0,2716100000.0,17695800000.0,12298500000.0,421400000.0,34180000000.0,11748100000.0,11963700000.0,708500000.0,63662700000.0,-0.00630778232885,0.268022235225,0.517723815097,0.0214327425388,1.86257167934,2.0,0.359815681685,45.2816642121,271000000.0,1355200000.0,7980300000.0,5589200000.0,189400000.0,22288900000.0,12508100000.0,9568200000.0,384100000.0,31475200000.0,0.131899734846,0.181462521704,0.35803920337,0.0272298865589,1.41214685337,1.0,0.25076158985,20.6243542435,271000000.0,1355200000.0,7980300000.0,5589200000.0,189400000.0,22288900000.0,12508100000.0,9568200000.0,384100000.0,31475200000.0,0.131899734846,0.181462521704,0.35803920337,0.0272298865589,1.41214685337,1.0,0.25076158985,20.6243542435,270400000.0,811200000.0,3631500000.0,2786200000.0,68600000.0,14831800000.0,10492600000.0,6349500000.0,268900000.0,17825700000.0,0.27933898785,0.128534635041,0.244845534595,0.0408557959628,1.20185682115,1.0,0.187853126391,10.3039940828,270400000.0,811200000.0,3631500000.0,2786200000.0,68600000.0,14831800000.0,10492600000.0,6349500000.0,268900000.0,17825700000.0,0.27933898785,0.128534635041,0.244845534595,0.0408557959628,1.20185682115,1.0,0.187853126391,10.3039940828,947.23103139,1347.16084098,2099.86352102,3389.25392157,8544.8719845,17600.9709437,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,auto,Eicher Motors,Negative,Positive,Positive,Positive,Negative,Negative,Positive,Positive,Positive,Positive,Positive,Positive,0.0103353722843,0.0105663632303,0.0335875155169,0.0297130665328,0.0500653439468
ASHOKLEY,500477,2845900000.0,2703600000.0,11692000000.0,7217800000.0,550400000.0,1.338552e+11,52906100000.0,52098600000.0,26615200000.0,1.893145e+11,0.00603263825387,0.0296125962981,0.0873481194604,0.0361550325356,1.41432308943,1.0,0.0539224475403,2.5362099863,2845900000.0,1280600000.0,4422000000.0,3348100000.0,260700000.0,1.331149e+11,46930000000.0,50355200000.0,31572800000.0,1.368665e+11,-0.0257311540631,0.0135732363545,0.0332194217176,0.0347365979885,1.02818317108,0.0,0.0251519551906,1.17646438736,2660700000.0,0.0,-912200000.0,293800000.0,0.0,1.2808e+11,38554400000.0,45866000000.0,37735100000.0,1.000995e+11,-0.0570861961274,0.00229387882573,-0.00712211118051,0.031826136259,0.781538881949,0.0,0.00229387882573,0.11042206938,2660700000.0,1596400000.0,4707100000.0,4337100000.0,271300000.0,1.30967e+11,42965300000.0,52961000000.0,33455000000.0,1.254355e+11,-0.0763222796582,0.0188551314453,0.0359411149374,0.0307894371413,0.9577641696,0.0,0.0331159757802,1.63005975871,2660700000.0,2660700000.0,6899800000.0,5659800000.0,431600000.0,1.191575e+11,43038900000.0,48437000000.0,28638700000.0,1.288234e+11,-0.0453022260454,0.0215471120156,0.0579048738015,0.0345206076623,1.08111868745,1.0,0.047498478904,2.12718457549,65.1758893871,41.5345030581,25.7320570571,19.1305354449,32.342,78.5394824962,DOWN,UP,UP,UP,DOWN,DOWN,auto,Ashok Leyland,Neutral,Positive,Neutral,Negative,Neutral,Positive,Positive,Positive,Neutral,Positive,Positive,Positive,0.0650254617772,0.0417879642037,0.0,0.0408986084747,0.0653914696448
HINDMOTORS,500500,1044100000.0,2703600000.0,-320400000.0,-320400000.0,550400000.0,515900000.0,199800000.0,1350600000.0,99800000.0,23800000.0,-2.23066485753,-6.92847451056,-0.6210505912,0.719870380585,0.0461329715061,0.0,-0.6210505912,-0.306867158318,1044100000.0,1280600000.0,-419000000.0,-419000000.0,260700000.0,704700000.0,355700000.0,1092300000.0,226400000.0,209800000.0,-1.04526748971,-2.78175109976,-0.594579253583,0.791764616668,0.297715339861,0.0,-0.594579253583,-0.401302557226,924700000.0,0.0,-7100000.0,-30700000.0,0.0,1889900000.0,1229900000.0,2107000000.0,132200000.0,1889700000.0,-0.464098629557,-0.0162442457273,-0.00375681252976,0.412959985709,0.999894174295,0.0,-0.0162442457273,-0.0331999567427,924700000.0,1596400000.0,-799800000.0,-712000000.0,271300000.0,2668200000.0,1217800000.0,2771200000.0,213000000.0,7346300000.0,-0.582190240612,-0.966831571846,-0.299752642231,0.30986529053,2.75327936437,0.0,-0.266846563226,-0.769979452796,865700000.0,2660700000.0,-334000000.0,-299600000.0,431600000.0,3524800000.0,1328300000.0,2755100000.0,482100000.0,5026700000.0,-0.404788924194,-0.962295733091,-0.0947571493418,0.267422463858,1.42609509759,0.0,-0.0849977303677,-0.346078318124,,,,,,,,,,,,,auto,Hindustan Motors,Neutral,Neutral,Neutral,Neutral,,Neutral,Neutral,Neutral,Neutral,Neutral,,Neutral,0.0650254617772,0.0417879642037,0.0,0.0408986084747,0.0653914696448
HEROMOTOCO,500182,399400000.0,14377500000.0,43945800000.0,31323700000.0,2926900000.0,1.234069e+11,59350900000.0,40488200000.0,3471200000.0,2.899042e+11,0.152849638067,0.1136022378,0.356104885545,0.00908565631014,2.34917334444,2.0,0.253824543036,78.4268903355,399400000.0,11981200000.0,33288200000.0,23856400000.0,2237600000.0,1.05217e+11,52821300000.0,38834200000.0,969500000.0,2.807804e+11,0.132935742323,0.0915973654447,0.316376631153,0.0100342430478,2.66858397407,2.0,0.226735223395,59.7305958938,399400000.0,11981200000.0,33288200000.0,23856400000.0,2237600000.0,1.05217e+11,52821300000.0,38834200000.0,969500000.0,2.807804e+11,0.132935742323,0.0915973654447,0.316376631153,0.0100342430478,2.66858397407,2.0,0.226735223395,59.7305958938,399400000.0,12991300000.0,28672500000.0,21090800000.0,2207900000.0,1.00973e+11,55558800000.0,44230000000.0,744300000.0,2.572185e+11,0.112196329712,0.0583482713201,0.283962049261,0.00888062738053,2.54739880958,2.0,0.208875640023,52.806209314,399400000.0,12991300000.0,28672500000.0,21090800000.0,2207900000.0,1.00973e+11,55558800000.0,44230000000.0,744300000.0,2.572185e+11,0.112196329712,0.0583482713201,0.283962049261,0.00888062738053,2.54739880958,2.0,0.208875640023,52.806209314,1866.65603886,1832.91646024,1945.03174174,1805.33102564,2510.81434109,2576.16086758,DOWN,DOWN,UP,DOWN,DOWN,UP,auto,Hero Motocorp,Positive,Positive,Positive,Negative,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,0.332645312924,0.340079786824,0.396807944671,0.35103462341,0.347736723298
